Timestamp,Flow Bytes/s,Flow Packets/s,Label
13:12.4,294666666.7,666666.6667,UDPLag
13:13.9,377000000,1000000,UDPLag
13:13.9,377000000,1000000,UDPLag
13:14.1,252666666.7,666666.6667,UDPLag
13:14.1,252666666.7,666666.6667,UDPLag
13:14.3,244666666.7,666666.6667,UDPLag
13:14.3,244666666.7,666666.6667,UDPLag
13:14.9,294666666.7,666666.6667,UDPLag
13:14.9,294666666.7,666666.6667,UDPLag
13:15.1,251333333.3,666666.6667,UDPLag
13:15.3,252666666.7,666666.6667,UDPLag
13:15.5,244666666.7,666666.6667,UDPLag
13:16.4,294666666.7,666666.6667,UDPLag
13:16.4,294666666.7,666666.6667,UDPLag
13:17.0,344.6361217,57.43935362,UDPLag
13:18.1,377000000,1000000,UDPLag
13:18.1,377000000,1000000,UDPLag
13:18.3,252666666.7,666666.6667,UDPLag
13:18.3,379000000,1000000,UDPLag
13:18.5,294666666.7,666666.6667,UDPLag
13:18.5,244666666.7,666666.6667,UDPLag
13:18.7,251333333.3,666666.6667,UDPLag
13:18.7,251333333.3,666666.6667,UDPLag
13:18.9,252666666.7,666666.6667,UDPLag
13:19.1,244666666.7,666666.6667,UDPLag
13:19.7,662.0193399,5.44144846,UDPLag
13:21.1,251333333.3,666666.6667,UDPLag
13:21.1,377000000,1000000,UDPLag
13:21.3,252666666.7,666666.6667,UDPLag
13:21.3,252666666.7,666666.6667,UDPLag
13:21.5,244666666.7,666666.6667,UDPLag
13:22.6,442000000,1000000,UDPLag
13:22.6,294666666.7,666666.6667,UDPLag
13:24.1,2030.199213,15.82560634,UDPLag
13:25.0,294666666.7,666666.6667,UDPLag
13:25.0,294666666.7,666666.6667,UDPLag
13:27.0,35.3169698,11.77232327,UDPLag
13:27.7,96000000,2000000,UDPLag
13:27.7,0,3115.264798,UDPLag
13:27.7,0,14.13580741,UDPLag
13:31.9,224.4612929,37.41021548,UDPLag
13:32.6,648.2627102,5.28160467,UDPLag
13:33.9,0,3276.003276,UDPLag
13:33.9,0,6.790664195,UDPLag
13:33.9,663.9642354,6.240965736,UDPLag
13:35.0,251333333.3,666666.6667,UDPLag
13:35.0,377000000,1000000,UDPLag
13:35.2,252666666.7,666666.6667,UDPLag
13:35.2,252666666.7,666666.6667,UDPLag
13:35.4,183500000,500000,UDPLag
13:35.4,244666666.7,666666.6667,UDPLag
13:36.9,294666666.7,666666.6667,UDPLag
13:36.9,294666666.7,666666.6667,UDPLag
13:38.9,283333333.3,666666.6667,UDPLag
13:38.9,283333333.3,666666.6667,UDPLag
13:44.6,679.1520242,6.193165204,UDPLag
13:44.6,0,2677.376171,UDPLag
13:44.6,0,6.490331569,UDPLag
13:45.1,235.3602646,39.22671077,UDPLag
13:46.4,0,2595.717067,UDPLag
13:46.4,0,8.495960171,UDPLag
13:55.1,0,2636.783125,UDPLag
13:55.1,0,6.828035915,UDPLag
13:55.1,863.4907612,6.556423504,UDPLag
13:57.0,283333333.3,666666.6667,UDPLag
13:57.0,425000000,1000000,UDPLag
14:01.4,244.5751865,40.76253108,UDPLag
14:04.4,221000000,500000,UDPLag
14:04.4,294666666.7,666666.6667,UDPLag
14:04.5,264666666.7,666666.6667,UDPLag
14:04.5,264666666.7,666666.6667,UDPLag
14:05.3,689.6982599,5.410812708,UDPLag
14:05.3,0,3018.867925,UDPLag
14:05.3,0,2.307675444,UDPLag
14:06.2,0,6.682228835,UDPLag
14:07.1,2725.690012,7.678000035,UDPLag
14:07.1,2725.962101,7.678766483,UDPLag
14:09.3,221000000,500000,UDPLag
14:09.3,294666666.7,666666.6667,UDPLag
14:11.9,221000000,500000,UDPLag
14:11.9,294666666.7,666666.6667,UDPLag
14:14.5,0,1.005663039,UDPLag
14:15.0,294666666.7,666666.6667,UDPLag
14:15.0,442000000,1000000,UDPLag
14:19.2,0,3142.183818,UDPLag
14:19.2,0,6.797850067,UDPLag
14:19.2,769.8133472,5.593750407,UDPLag
14:19.8,294666666.7,666666.6667,UDPLag
14:19.8,294666666.7,666666.6667,UDPLag
14:20.2,1320604.614,2386.634845,UDPLag
14:20.2,1262646.702,2428.166734,UDPLag
14:20.2,387333333.3,666666.6667,UDPLag
14:20.2,474285714.3,857142.8571,UDPLag
14:20.2,173333333.3,333333.3333,UDPLag
14:20.2,520000000,1000000,UDPLag
14:20.2,276666666.7,500000,UDPLag
14:20.2,1162000000,2000000,UDPLag
14:20.2,581000000,1000000,UDPLag
14:20.2,2637013.503,4765.687053,UDPLag
14:20.2,553333333.3,1000000,UDPLag
14:20.2,581000000,1000000,UDPLag
14:20.2,1162000000,2000000,UDPLag
14:20.3,581000000,1000000,UDPLag
14:20.3,553333333.3,1000000,UDPLag
14:20.3,11292517.01,20408.16327,UDPLag
14:20.3,581000000,1000000,UDPLag
14:20.3,16683417.09,30150.75377,UDPLag
14:20.3,1162000000,2000000,UDPLag
14:20.4,759899.2905,1373.311971,UDPLag
14:20.4,1162000000,2000000,UDPLag
14:20.4,8900804.29,16085.79088,UDPLag
14:20.4,1162000000,2000000,UDPLag
14:20.4,2071116.656,3742.981909,UDPLag
14:20.4,1162000000,2000000,UDPLag
14:20.4,415000000,750000,UDPLag
14:20.5,387333333.3,666666.6667,UDPLag
14:20.7,171428.5714,28571.42857,UDPLag
14:23.8,345.0655625,57.51092708,UDPLag
14:25.3,221000000,500000,UDPLag
14:25.3,442000000,1000000,UDPLag
14:27.1,294666666.7,666666.6667,UDPLag
14:27.1,294666666.7,666666.6667,UDPLag
14:27.9,294666666.7,666666.6667,UDPLag
14:27.9,442000000,1000000,UDPLag
14:31.2,294666666.7,666666.6667,UDPLag
14:31.2,294666666.7,666666.6667,UDPLag
14:32.0,130081.3008,32520.3252,UDPLag
14:33.3,225.1081292,2.386642591,UDPLag
14:33.3,0,3218.020917,UDPLag
14:33.3,0,6.6363753,UDPLag
14:33.9,294666666.7,666666.6667,UDPLag
14:33.9,294666666.7,666666.6667,UDPLag
14:43.8,0,2280.50171,UDPLag
14:43.8,715.4918621,6.931568094,UDPLag
14:43.8,26.81084946,6.702712364,UDPLag
14:45.3,31.88233294,10.62744431,UDPLag
14:50.8,239.8353131,39.97255218,UDPLag
14:56.3,534.3140965,11.13154368,UDPLag
14:56.6,345.8611944,57.6435324,UDPLag
14:56.8,638.427748,4.668703243,UDPLag
14:56.8,0,2886.002886,UDPLag
14:56.8,0,6.708557884,UDPLag
15:02.6,68000000,153846.1538,UDPLag
15:02.6,442000000,1000000,UDPLag
15:02.7,0,0.717902726,UDPLag
15:04.4,442000000,1000000,UDPLag
15:04.4,442000000,1000000,UDPLag
15:05.1,294666666.7,666666.6667,UDPLag
15:05.1,294666666.7,666666.6667,UDPLag
15:08.0,696.3978186,7.027695962,UDPLag
15:08.1,294666666.7,666666.6667,UDPLag
15:08.1,294666666.7,666666.6667,UDPLag
15:10.9,294666666.7,666666.6667,UDPLag
15:10.9,442000000,1000000,UDPLag
15:11.1,0,3284.07225,UDPLag
15:11.1,0,2.354134861,UDPLag
15:11.1,779.7571841,4.05241478,UDPLag
15:12.0,0,6.746045131,UDPLag
15:13.6,294666666.7,666666.6667,UDPLag
15:13.6,294666666.7,666666.6667,UDPLag
15:14.5,242.0884161,40.34806934,UDPLag
15:16.9,294666666.7,666666.6667,UDPLag
15:16.9,294666666.7,666666.6667,UDPLag
15:17.7,387.105099,64.51751651,UDPLag
15:18.6,0,3007.518797,UDPLag
15:18.7,0,3.040239084,UDPLag
15:19.3,0,8.475342404,UDPLag
15:21.3,294666666.7,666666.6667,UDPLag
15:21.3,294666666.7,666666.6667,UDPLag
15:21.5,221333333.3,666666.6667,UDPLag
15:21.5,332000000,1000000,UDPLag
15:22.0,264666666.7,666666.6667,UDPLag
15:22.0,397000000,1000000,UDPLag
15:22.5,387000000,1000000,UDPLag
15:22.5,258000000,666666.6667,UDPLag
15:24.1,221333333.3,666666.6667,UDPLag
15:24.1,332000000,1000000,UDPLag
15:24.6,2720.629653,7.663745502,UDPLag
15:24.6,2720.739121,7.664053863,UDPLag
15:25.6,221333333.3,666666.6667,UDPLag
15:25.6,221333333.3,666666.6667,UDPLag
15:26.1,264666666.7,666666.6667,UDPLag
15:26.1,264666666.7,666666.6667,UDPLag
15:27.7,845.310476,2.476495535,UDPLag
15:27.7,0,2734.107997,UDPLag
15:27.7,0,2.431105509,UDPLag
15:28.5,0,6.768052087,UDPLag
15:31.5,250000000,666666.6667,UDPLag
15:31.5,250000000,666666.6667,UDPLag
15:31.7,251333333.3,666666.6667,UDPLag
15:31.7,251333333.3,666666.6667,UDPLag
15:31.9,243333333.3,666666.6667,UDPLag
15:31.9,243333333.3,666666.6667,UDPLag
15:33.3,258000000,666666.6667,UDPLag
15:33.3,258000000,666666.6667,UDPLag
15:33.8,161500000,500000,UDPLag
15:33.8,215333333.3,666666.6667,UDPLag
15:34.4,264666666.7,666666.6667,UDPLag
15:34.4,397000000,1000000,UDPLag
15:38.6,0,2254.791432,UDPLag
15:38.6,27.49103105,6.872757763,UDPLag
15:38.6,626.8745778,5.807604634,UDPLag
15:38.6,442000000,1000000,UDPLag
15:38.6,442000000,1000000,UDPLag
15:38.8,187500000,500000,UDPLag
15:38.8,375000000,1000000,UDPLag
15:39.0,377000000,1000000,UDPLag
15:39.0,251333333.3,666666.6667,UDPLag
15:39.2,243333333.3,666666.6667,UDPLag
15:39.2,243333333.3,666666.6667,UDPLag
15:40.2,294666666.7,666666.6667,UDPLag
15:40.2,294666666.7,666666.6667,UDPLag
15:42.4,250000000,666666.6667,UDPLag
15:42.4,250000000,666666.6667,UDPLag
15:42.6,251333333.3,666666.6667,UDPLag
15:42.6,251333333.3,666666.6667,UDPLag
15:42.8,243333333.3,666666.6667,UDPLag
15:42.8,243333333.3,666666.6667,UDPLag
15:43.6,187500000,500000,UDPLag
15:43.6,375000000,1000000,UDPLag
15:43.8,251333333.3,666666.6667,UDPLag
15:43.8,251333333.3,666666.6667,UDPLag
15:44.0,365000000,1000000,UDPLag
15:44.0,243333333.3,666666.6667,UDPLag
15:45.0,272.1643873,45.36073121,UDPLag
15:47.5,294666666.7,666666.6667,UDPLag
15:47.5,442000000,1000000,UDPLag
15:48.4,250000000,666666.6667,UDPLag
15:48.4,250000000,666666.6667,UDPLag
15:48.6,251333333.3,666666.6667,UDPLag
15:48.6,251333333.3,666666.6667,UDPLag
15:48.8,243333333.3,666666.6667,UDPLag
15:48.8,365000000,1000000,UDPLag
15:50.1,617.2461056,6.494592862,UDPLag
15:50.1,0,2828.854314,UDPLag
15:50.1,0,6.778741866,UDPLag
15:50.2,250000000,666666.6667,UDPLag
15:50.2,375000000,1000000,UDPLag
15:50.4,251333333.3,666666.6667,UDPLag
15:50.4,377000000,1000000,UDPLag
15:50.6,365000000,1000000,UDPLag
15:56.4,294666666.7,666666.6667,UDPLag
15:56.4,442000000,1000000,UDPLag
16:00.3,378.767952,63.127992,UDPLag
16:01.6,0,3220.611916,UDPLag
16:01.7,0,6.948465547,UDPLag
16:01.7,708.5048312,6.460832495,UDPLag
16:02.2,294666666.7,666666.6667,UDPLag
16:02.2,442000000,1000000,UDPLag
16:04.5,294666666.7,666666.6667,UDPLag
16:04.5,294666666.7,666666.6667,UDPLag
16:08.0,294666666.7,666666.6667,UDPLag
16:08.0,294666666.7,666666.6667,UDPLag
16:09.8,250666666.7,666666.6667,UDPLag
16:09.8,376000000,1000000,UDPLag
16:10.0,252000000,666666.6667,UDPLag
16:10.0,189000000,500000,UDPLag
16:10.2,244000000,666666.6667,UDPLag
16:10.2,244000000,666666.6667,UDPLag
16:11.0,376000000,1000000,UDPLag
16:11.0,250666666.7,666666.6667,UDPLag
16:11.2,252000000,666666.6667,UDPLag
16:11.2,252000000,666666.6667,UDPLag
16:11.4,244000000,666666.6667,UDPLag
16:11.4,244000000,666666.6667,UDPLag
16:11.7,676.5111311,6.548718862,UDPLag
16:11.7,0,2562.459962,UDPLag
16:11.7,0,9.374443392,UDPLag
16:13.9,502796.7682,932.2560597,UDPLag
16:13.9,481927.7108,926.7840593,UDPLag
16:13.9,378000000,666666.6667,UDPLag
16:13.9,346666666.7,666666.6667,UDPLag
16:14.0,250666666.7,666666.6667,UDPLag
16:14.0,359555555.6,666666.6667,UDPLag
16:14.0,378000000,666666.6667,UDPLag
16:14.0,425733.4561,789.3698198,UDPLag
16:14.0,378000000,666666.6667,UDPLag
16:14.0,604972.8921,1121.704992,UDPLag
16:14.0,378000000,666666.6667,UDPLag
16:14.1,815524.1935,1512.096774,UDPLag
16:14.1,567000000,1000000,UDPLag
16:14.2,252000000,666666.6667,UDPLag
16:14.3,561123.6345,1040.402289,UDPLag
16:14.3,1134000000,2000000,UDPLag
16:14.4,244000000,666666.6667,UDPLag
16:14.5,2407738.095,4464.285714,UDPLag
16:14.5,283500000,500000,UDPLag
16:14.5,34425531.91,63829.78723,UDPLag
16:14.5,993247.391,1841.620626,UDPLag
16:14.5,1134000000,2000000,UDPLag
16:14.5,1874855.156,3476.245655,UDPLag
16:14.5,1134000000,2000000,UDPLag
16:14.5,378000000,666666.6667,UDPLag
16:14.5,1645144.891,3050.330452,UDPLag
16:14.5,682124.7892,1264.755481,UDPLag
16:14.5,1134000000,2000000,UDPLag
16:14.5,378000000,666666.6667,UDPLag
16:14.6,250666666.7,666666.6667,UDPLag
16:14.8,252000000,666666.6667,UDPLag
16:14.8,378000000,1000000,UDPLag
16:15.0,244000000,666666.6667,UDPLag
16:15.2,188000000,500000,UDPLag
16:15.4,252000000,666666.6667,UDPLag
16:15.6,244000000,666666.6667,UDPLag
16:16.5,377.897212,62.98286866,UDPLag
16:19.4,376000000,1000000,UDPLag
16:19.4,376000000,1000000,UDPLag
16:19.6,252000000,666666.6667,UDPLag
16:19.6,378000000,1000000,UDPLag
16:19.8,244000000,666666.6667,UDPLag
16:19.8,244000000,666666.6667,UDPLag
16:22.3,792.1417285,6.430865901,UDPLag
16:22.3,0,3262.642741,UDPLag
16:22.3,0,6.986753116,UDPLag
16:24.9,145727272.7,272727.2727,UDPLag
16:24.9,562000000,1000000,UDPLag
16:24.9,129583333.3,250000,UDPLag
16:24.9,65000000,125000,UDPLag
16:25.0,3403397.028,6369.426752,UDPLag
16:25.0,2088799.193,4036.326942,UDPLag
16:25.0,1124000000,2000000,UDPLag
16:25.1,579642.0177,1084.794793,UDPLag
16:25.1,1124000000,2000000,UDPLag
16:32.2,114500000,500000,UDPLag
16:32.2,114500000,500000,UDPLag
16:33.4,1650.339734,12.97866512,UDPLag
16:33.6,0,2697.235334,UDPLag
16:33.6,0,6.85595188,UDPLag
16:33.6,513.3334581,5.068458315,UDPLag
16:33.8,707.0745347,6.447789668,UDPLag
16:36.0,252000000,666666.6667,UDPLag
16:36.0,189000000,500000,UDPLag
16:36.1,172661.8705,28776.97842,UDPLag
16:36.2,253333333.3,666666.6667,UDPLag
16:36.2,253333333.3,666666.6667,UDPLag
16:36.4,245333333.3,666666.6667,UDPLag
16:36.4,736000000,2000000,UDPLag
16:37.2,252000000,666666.6667,UDPLag
16:37.2,189000000,500000,UDPLag
16:37.4,253333333.3,666666.6667,UDPLag
16:37.4,380000000,1000000,UDPLag
16:37.7,245333333.3,666666.6667,UDPLag
16:37.7,245333333.3,666666.6667,UDPLag
16:37.8,0,3341.687552,UDPLag
16:37.8,0,14.13900527,UDPLag
16:43.8,0,3182.179793,UDPLag
16:43.8,0,9.424004825,UDPLag
16:44.0,176800000,400000,UDPLag
16:44.0,221000000,500000,UDPLag
16:46.4,359.0664273,59.84440455,UDPLag
16:48.4,0,1766.784452,UDPLag
16:48.4,0,6.880891764,UDPLag
16:51.1,245.6851545,40.94752575,UDPLag
16:51.8,221000000,500000,UDPLag
16:51.8,294666666.7,666666.6667,UDPLag
16:55.4,294666666.7,666666.6667,UDPLag
16:55.4,294666666.7,666666.6667,UDPLag
16:55.8,294666666.7,666666.6667,UDPLag
16:55.8,294666666.7,666666.6667,UDPLag
16:57.8,252000000,666666.6667,UDPLag
16:57.8,252000000,666666.6667,UDPLag
16:58.0,190000000,500000,UDPLag
16:58.0,380000000,1000000,UDPLag
16:58.2,184000000,500000,UDPLag
16:58.2,368000000,1000000,UDPLag
16:59.0,294666666.7,666666.6667,UDPLag
16:59.0,442000000,1000000,UDPLag
17:01.0,294666666.7,666666.6667,UDPLag
17:01.0,442000000,1000000,UDPLag
17:04.1,221000000,500000,UDPLag
17:04.1,294666666.7,666666.6667,UDPLag
17:04.2,0,0.716371205,UDPLag
17:06.1,216.9785734,36.16309556,UDPLag
17:07.4,294666666.7,666666.6667,UDPLag
17:07.4,442000000,1000000,UDPLag
17:07.4,252000000,666666.6667,UDPLag
17:07.4,378000000,1000000,UDPLag
17:07.6,253333333.3,666666.6667,UDPLag
17:07.6,253333333.3,666666.6667,UDPLag
17:07.8,245333333.3,666666.6667,UDPLag
17:07.8,368000000,1000000,UDPLag
17:08.6,252000000,666666.6667,UDPLag
17:08.6,252000000,666666.6667,UDPLag
17:08.8,190000000,500000,UDPLag
17:08.8,190000000,500000,UDPLag
17:09.0,184000000,500000,UDPLag
17:09.0,245333333.3,666666.6667,UDPLag
17:09.8,252000000,666666.6667,UDPLag
17:09.8,252000000,666666.6667,UDPLag
17:10.0,253333333.3,666666.6667,UDPLag
17:10.2,147200000,400000,UDPLag
17:12.5,221000000,500000,UDPLag
17:12.5,147333333.3,333333.3333,UDPLag
17:14.7,252000000,666666.6667,UDPLag
17:14.7,252000000,666666.6667,UDPLag
17:14.9,253333333.3,666666.6667,UDPLag
17:14.9,253333333.3,666666.6667,UDPLag
17:15.1,245333333.3,666666.6667,UDPLag
17:15.1,368000000,1000000,UDPLag
17:21.9,252000000,666666.6667,UDPLag
17:21.9,189000000,500000,UDPLag
17:22.1,253333333.3,666666.6667,UDPLag
17:22.1,253333333.3,666666.6667,UDPLag
17:22.3,245333333.3,666666.6667,UDPLag
17:22.3,245333333.3,666666.6667,UDPLag
17:23.6,252000000,666666.6667,UDPLag
17:23.6,378000000,1000000,UDPLag
17:23.8,253333333.3,666666.6667,UDPLag
17:23.8,253333333.3,666666.6667,UDPLag
17:24.0,245333333.3,666666.6667,UDPLag
17:24.0,245333333.3,666666.6667,UDPLag
17:24.2,250666666.7,666666.6667,UDPLag
17:24.2,376000000,1000000,UDPLag
17:24.4,252000000,666666.6667,UDPLag
17:24.4,378000000,1000000,UDPLag
17:24.6,183000000,500000,UDPLag
17:24.8,250666666.7,666666.6667,UDPLag
17:24.9,252000000,666666.6667,UDPLag
17:24.9,378000000,1000000,UDPLag
17:25.0,252000000,666666.6667,UDPLag
17:25.1,253333333.3,666666.6667,UDPLag
17:25.2,244000000,666666.6667,UDPLag
17:25.3,184000000,500000,UDPLag
17:27.8,252000000,666666.6667,UDPLag
17:27.8,189000000,500000,UDPLag
17:28.0,253333333.3,666666.6667,UDPLag
17:28.0,190000000,500000,UDPLag
17:28.3,245333333.3,666666.6667,UDPLag
17:28.3,368000000,1000000,UDPLag
17:28.4,189000000,500000,UDPLag
17:28.6,253333333.3,666666.6667,UDPLag
17:28.8,245333333.3,666666.6667,UDPLag
17:31.6,252000000,666666.6667,UDPLag
17:31.6,378000000,1000000,UDPLag
17:31.7,294666666.7,666666.6667,UDPLag
17:31.7,294666666.7,666666.6667,UDPLag
17:31.8,253333333.3,666666.6667,UDPLag
17:31.8,380000000,1000000,UDPLag
17:32.0,245333333.3,666666.6667,UDPLag
17:32.0,245333333.3,666666.6667,UDPLag
17:32.0,250666666.7,666666.6667,UDPLag
17:32.2,252000000,666666.6667,UDPLag
17:32.4,221333333.3,666666.6667,UDPLag
17:32.5,244000000,666666.6667,UDPLag
17:34.0,221333333.3,666666.6667,UDPLag
17:34.0,221333333.3,666666.6667,UDPLag
17:34.5,264666666.7,666666.6667,UDPLag
17:34.5,264666666.7,666666.6667,UDPLag
17:34.5,189000000,500000,UDPLag
17:34.7,190000000,500000,UDPLag
17:34.9,245333333.3,666666.6667,UDPLag
17:34.9,184000000,500000,UDPLag
17:37.0,221000000,500000,UDPLag
17:37.0,294666666.7,666666.6667,UDPLag
17:40.0,294666666.7,666666.6667,UDPLag
17:40.0,294666666.7,666666.6667,UDPLag
17:41.6,294666666.7,666666.6667,UDPLag
17:41.6,294666666.7,666666.6667,UDPLag
17:43.5,442000000,1000000,UDPLag
17:43.5,442000000,1000000,UDPLag
17:47.5,294666666.7,666666.6667,UDPLag
17:47.5,294666666.7,666666.6667,UDPLag
17:49.1,682.4435248,6.058898261,UDPLag
17:50.1,294666666.7,666666.6667,UDPLag
17:50.1,294666666.7,666666.6667,UDPLag
17:53.0,251333333.3,666666.6667,UDPLag
17:53.0,377000000,1000000,UDPLag
17:53.2,252666666.7,666666.6667,UDPLag
17:53.2,379000000,1000000,UDPLag
17:53.4,244666666.7,666666.6667,UDPLag
17:53.4,244666666.7,666666.6667,UDPLag
17:53.8,251333333.3,666666.6667,UDPLag
17:53.8,251333333.3,666666.6667,UDPLag
17:54.0,252666666.7,666666.6667,UDPLag
17:54.0,379000000,1000000,UDPLag
17:54.2,244666666.7,666666.6667,UDPLag
17:54.2,244666666.7,666666.6667,UDPLag
17:54.3,294666666.7,666666.6667,UDPLag
17:54.3,294666666.7,666666.6667,UDPLag
17:56.2,188500000,500000,UDPLag
17:56.2,377000000,1000000,UDPLag
17:56.3,189000000,500000,UDPLag
17:56.3,252000000,666666.6667,UDPLag
17:56.4,252666666.7,666666.6667,UDPLag
17:56.5,253333333.3,666666.6667,UDPLag
17:56.6,251333333.3,666666.6667,UDPLag
17:56.6,244666666.7,666666.6667,UDPLag
17:56.7,245333333.3,666666.6667,UDPLag
17:56.8,252666666.7,666666.6667,UDPLag
17:57.0,244666666.7,666666.6667,UDPLag
17:57.0,244666666.7,666666.6667,UDPLag
17:57.1,387.9477564,64.65795939,UDPLag
17:58.4,251333333.3,666666.6667,UDPLag
17:58.4,251333333.3,666666.6667,UDPLag
17:58.4,237.5579047,39.59298412,UDPLag
17:58.6,252666666.7,666666.6667,UDPLag
17:58.8,244666666.7,666666.6667,UDPLag
17:59.5,0,3395.585739,UDPLag
17:59.5,539.6696904,15.87263795,UDPLag
17:59.6,352.6699318,13.22512244,UDPLag
17:59.8,251333333.3,666666.6667,UDPLag
17:59.8,251333333.3,666666.6667,UDPLag
18:00.0,252666666.7,666666.6667,UDPLag
18:00.0,252666666.7,666666.6667,UDPLag
18:00.2,244666666.7,666666.6667,UDPLag
18:01.4,251333333.3,666666.6667,UDPLag
18:01.4,377000000,1000000,UDPLag
18:01.6,252666666.7,666666.6667,UDPLag
18:01.8,244666666.7,666666.6667,UDPLag
18:02.0,251333333.3,666666.6667,UDPLag
18:02.0,251333333.3,666666.6667,UDPLag
18:02.2,252666666.7,666666.6667,UDPLag
18:02.4,183500000,500000,UDPLag
18:04.6,250666666.7,666666.6667,UDPLag
18:04.6,250666666.7,666666.6667,UDPLag
18:04.7,252000000,666666.6667,UDPLag
18:04.7,252000000,666666.6667,UDPLag
18:04.9,244000000,666666.6667,UDPLag
18:05.1,188000000,500000,UDPLag
18:05.1,250666666.7,666666.6667,UDPLag
18:05.4,189000000,500000,UDPLag
18:05.5,183000000,500000,UDPLag
18:05.7,250666666.7,666666.6667,UDPLag
18:05.9,189000000,500000,UDPLag
18:06.2,244000000,666666.6667,UDPLag
18:06.2,366000000,1000000,UDPLag
18:06.3,294666666.7,666666.6667,UDPLag
18:06.3,250666666.7,666666.6667,UDPLag
18:06.5,252000000,666666.6667,UDPLag
18:06.7,244000000,666666.6667,UDPLag
18:09.4,294666666.7,666666.6667,UDPLag
18:09.4,221000000,500000,UDPLag
18:12.2,251333333.3,666666.6667,UDPLag
18:12.2,251333333.3,666666.6667,UDPLag
18:12.4,252666666.7,666666.6667,UDPLag
18:12.4,379000000,1000000,UDPLag
18:12.6,244666666.7,666666.6667,UDPLag
18:12.6,244666666.7,666666.6667,UDPLag
18:12.8,188500000,500000,UDPLag
18:12.8,251333333.3,666666.6667,UDPLag
18:13.0,252666666.7,666666.6667,UDPLag
18:13.0,252666666.7,666666.6667,UDPLag
18:13.2,244666666.7,666666.6667,UDPLag
18:13.2,244666666.7,666666.6667,UDPLag
18:13.6,188000000,500000,UDPLag
18:13.8,252000000,666666.6667,UDPLag
18:14.0,244000000,666666.6667,UDPLag
18:14.0,244000000,666666.6667,UDPLag
18:14.0,188500000,500000,UDPLag
18:14.2,252666666.7,666666.6667,UDPLag
18:14.4,244666666.7,666666.6667,UDPLag
18:15.8,251333333.3,666666.6667,UDPLag
18:15.8,377000000,1000000,UDPLag
18:16.0,252666666.7,666666.6667,UDPLag
18:16.0,252666666.7,666666.6667,UDPLag
18:16.2,244666666.7,666666.6667,UDPLag
18:17.2,251333333.3,666666.6667,UDPLag
18:17.2,188500000,500000,UDPLag
18:17.4,252666666.7,666666.6667,UDPLag
18:17.6,183500000,500000,UDPLag
18:19.0,251333333.3,666666.6667,UDPLag
18:19.0,251333333.3,666666.6667,UDPLag
18:19.2,252666666.7,666666.6667,UDPLag
18:19.2,379000000,1000000,UDPLag
18:19.4,244666666.7,666666.6667,UDPLag
18:21.1,294666666.7,666666.6667,UDPLag
18:21.1,294666666.7,666666.6667,UDPLag
18:21.3,251333333.3,666666.6667,UDPLag
18:21.3,251333333.3,666666.6667,UDPLag
18:21.5,379000000,1000000,UDPLag
18:21.7,244666666.7,666666.6667,UDPLag
18:23.2,251333333.3,666666.6667,UDPLag
18:23.2,251333333.3,666666.6667,UDPLag
18:23.4,252666666.7,666666.6667,UDPLag
18:23.4,379000000,1000000,UDPLag
18:23.6,244666666.7,666666.6667,UDPLag
18:24.4,251333333.3,666666.6667,UDPLag
18:24.4,377000000,1000000,UDPLag
18:24.6,252666666.7,666666.6667,UDPLag
18:24.8,244666666.7,666666.6667,UDPLag
18:26.7,251333333.3,666666.6667,UDPLag
18:26.7,251333333.3,666666.6667,UDPLag
18:26.9,252666666.7,666666.6667,UDPLag
18:26.9,252666666.7,666666.6667,UDPLag
18:27.1,244666666.7,666666.6667,UDPLag
18:27.1,244666666.7,666666.6667,UDPLag
18:28.3,294666666.7,666666.6667,UDPLag
18:28.3,294666666.7,666666.6667,UDPLag
18:28.6,252000000,666666.6667,UDPLag
18:28.8,253333333.3,666666.6667,UDPLag
18:29.0,245333333.3,666666.6667,UDPLag
18:29.0,184000000,500000,UDPLag
18:29.8,250666666.7,666666.6667,UDPLag
18:29.9,240.1553004,40.0258834,UDPLag
18:30.0,252000000,666666.6667,UDPLag
18:30.0,252000000,666666.6667,UDPLag
18:30.2,244000000,666666.6667,UDPLag
18:30.3,294666666.7,666666.6667,UDPLag
18:30.6,252666666.7,666666.6667,UDPLag
18:30.8,254000000,666666.6667,UDPLag
18:31.0,184500000,500000,UDPLag
18:31.0,246000000,666666.6667,UDPLag
18:32.9,252000000,666666.6667,UDPLag
18:32.9,252000000,666666.6667,UDPLag
18:33.1,253333333.3,666666.6667,UDPLag
18:33.1,253333333.3,666666.6667,UDPLag
18:33.3,245333333.3,666666.6667,UDPLag
18:33.6,252666666.7,666666.6667,UDPLag
18:33.8,254000000,666666.6667,UDPLag
18:34.0,246000000,666666.6667,UDPLag
18:34.0,246000000,666666.6667,UDPLag
18:34.1,252000000,666666.6667,UDPLag
18:34.1,294666666.7,666666.6667,UDPLag
18:34.2,252666666.7,666666.6667,UDPLag
18:34.3,253333333.3,666666.6667,UDPLag
18:34.4,190500000,500000,UDPLag
18:34.5,147200000,400000,UDPLag
18:34.6,246000000,666666.6667,UDPLag
18:35.9,754000000,2000000,UDPLag
18:35.9,377000000,1000000,UDPLag
18:36.1,44588235.29,117647.0588,UDPLag
18:36.1,189500000,500000,UDPLag
18:36.3,244666666.7,666666.6667,UDPLag
18:37.1,252000000,666666.6667,UDPLag
